Austen Aiton 55 silver 257530 4505 1111 
Gennifer Feige 56 platinum 432818 9583 1111 
Timotheus Francescone 57 bronze 717581 5769 1111 
Mervin Matteucci 58 bronze 407342 9532 1111 
Cody Garside 59 platinum 962814 7717 1111 
Eugenius Aizikovich 60 bronze 218097 8901 1111 
Adelheid Tompkinson 61 gold 641436 9397 1111 
Marco Wheowall 62 platinum 410094 1927 1111 
Shir Adacot 63 platinum 509660 9748 1111 
Giorgi Gomer 64 silver 993471 8200 1111 
Mickie Haliburn 65 silver 846706 6535 1111 
Cathleen Tooth 66 bronze 655208 1157 1111 
Shanna Butten 67 silver 551965 2410 1111 
Bordie Farebrother 68 bronze 543323 4172 1111 
Colleen Farndell 69 silver 618383 4350 1111 
Bern Pentelo 70 silver 789945 9818 1111 
Cyndia Ruecastle 71 gold 202247 7221 1111 
Hildegarde Scouller 72 platinum 515142 3041 1111 
Ingmar Fruish 73 silver 341737 2231 1111 
Ninetta Spoerl 74 silver 514332 7503 1111 
Carol Dyhouse 75 platinum 823101 8700 1111 
Jinny Allonby 76 silver 738987 8699 1111 
Debora Maggs 77 silver 857775 8714 1111 
Clay Mugford 78 silver 520846 9904 1111 
Kimberli Reinhart 79 silver 494816 3996 1111 
y Flaubert 80 silver 618365 2888 1111 
Artur Fassman 81 platinum 464069 9341 1111 
Gare MacKomb 82 silver 829121 8620 1111 
Ina Thompkins 83 gold 532000 9807 1111 
Doretta Franc 84 silver 452376 1715 1111 
Shae Nazair 85 silver 750012 5942 1111 
Aime Alldritt 86 gold 642216 2636 1111 
Tades Carwithen 87 silver 863469 1951 1111 
Joleen Arnett 88 gold 667805 2007 1111 
Alf Kinningley 89 silver 509997 5932 1111 
Moses Elvey 90 platinum 535041 6101 1111 
Brnaby Yitzhok 91 bronze 498968 5699 1111 
Jamesy Nequest 92 silver 558403 2242 1111 
Wandie Measor 93 bronze 773979 9384 1111 
Raynard Devenish 94 gold 880221 3157 1111 
Shaun Payfoot 95 bronze 454253 9588 1111 
Adriena Bowker 96 bronze 590638 4527 1111 
Kendell Vela 97 silver 477392 2481 1111 
Munroe Wadforth 98 platinum 970557 4979 1111 
Arvie Delatour 99 silver 649753 8117 1111 
Cirstoforo Rodden 100 silver 410302 3771 1111 
Cati Morena 101 silver 807670 2190 1111 
Jolie Duffitt 102 silver 629548 4486 1111 
Siegfried Scandroot 103 platinum 804605 5666 1111 
Skell Farrey 104 bronze 735866 7588 1111 
Damien Gubbins 105 gold 678433 9746 1111 
Athena Martusewicz 106 bronze 380598 4917 1111 
Kala Bortoli 107 platinum 942521 3142 1111 
Vinny Copo 108 bronze 728648 5483 1111 
Joseito Nettles 109 silver 603524 5463 1111 
Giustina Grose 110 silver 320027 5449 1111 
Ravi Earengey 111 bronze 879071 5959 1111 
Edan Olsen 112 platinum 560634 5295 1111 
Maurita Eschalotte 113 platinum 787847 1914 1111 
Nickie Pawellek 114 bronze 142055 6500 1111 
Forbes Anfossi 115 platinum 405442 6049 1111 
Carola Stuttman 116 gold 618972 8436 1111 
Horacio Seakes 117 bronze 976577 1914 1111 
Gene Mee 118 platinum 291309 2093 1111 
Hunter Olorenshaw 119 gold 495024 2433 1111 
Gusta Riping 120 bronze 652047 5016 1111 
Georgeanne Sommerville 121 platinum 592710 9205 1111 
Massimiliano Negro 122 gold 583857 3958 1111 
Hamel Bovingdon 123 platinum 667645 9055 1111 
Flor Pashen 124 gold 516203 7483 1111 
Dalila Titta 125 bronze 532995 6844 1111 
Verene Tolerton 126 bronze 427277 7683 1111 
Cherry Brumby 127 bronze 807298 3562 1111 
Jerrie Roose 128 platinum 680618 4398 1111 
Olwen Cantera 129 platinum 573380 6783 1111 
Lorraine Tutt 130 silver 899138 6148 1111 
Ilene Geffcock 131 silver 660289 7830 1111 
Rodney Willingale 132 gold 706589 8520 1111 
Lishe Heinonen 133 gold 620628 3495 1111 
Lilia Hardaway 134 gold 270898 5352 1111 
Uriel Billany 135 platinum 432813 3638 1111 
Karole Seth 136 silver 670759 2241 1111 
Brewster Knappe 137 gold 683065 6633 1111 
Samantha Corps 138 silver 399339 6635 1111 
Willa Pottberry 139 bronze 476467 1144 1111 
Adrien Petruszka 140 platinum 626131 9595 1111 
Stafani Tipperton 141 silver 786518 4424 1111 
Hartwell Casaro 142 silver 560468 9515 1111 
Alanson Godding 143 bronze 313043 1138 1111 
Benedetto Kryszka 144 platinum 666820 9124 1111 
Eal Faye 145 platinum 640354 3932 1111 
Felicdad Jakubski 146 silver 604786 5115 1111 
Dian Elderton 147 gold 555825 6448 1111 
Karlotte Piff 148 gold 578276 9088 1111 
Iain Sambals 149 gold 585710 4266 1111 
Louis Kemmer 150 gold 775374 7549 1111 
Wakefield Jones 151 gold 538332 2937 1111 
Velvet Waadenburg 152 gold 583154 5047 1111 
Suzy Shemwell 153 platinum 864585 8119 1111 
Chandal Petrussi 154 bronze 549280 9047 1111 
Abelard Escritt 155 silver 482768 6308 1111 
Alaster Pietersma 156 silver 302386 6087 1111 
Ebonee Frickey 157 silver 269219 2522 1111 
Peterus Pedrozzi 158 gold 459809 4450 1111 
Lulita Donati 159 gold 303229 5691 1111 
Valentino Allbut 160 platinum 449795 4875 1111 
Derrek Piggen 161 silver 670578 7768 1111 
Margie McLeman 162 bronze 489290 6926 1111 
Kelli Elam 163 bronze 400987 1733 1111 
Ilise Titterrell 164 bronze 395525 5374 1111 
Kelley Bullan 165 silver 437085 4241 1111 
Fayina Hutchcraft 166 bronze 738868 2382 1111 
Nara Enrrico 167 silver 381057 3160 1111 
Beverie Preece 168 platinum 707688 9366 1111 
Veda Hallet 169 silver 804189 9416 1111 
Anabelle Wilflinger 170 silver 479632 1964 1111 
Brynna Drohan 171 gold 700182 1961 1111 
Hendrick Ferrarin 172 gold 406605 3130 1111 
Muffin Crosfeld 173 gold 355879 7362 1111 
Pen Labin 174 bronze 659789 5499 1111 
Celestyna Beauchamp 175 silver 795423 4728 1111 
Vance Maybey 176 gold 784574 1511 1111 
Marsiella Rosewall 177 silver 877592 8299 1111 
Ann Bernakiewicz 178 bronze 630284 7333 1111 
Coretta Rothera 179 silver 648542 4541 1111 
Keeley Trenouth 180 platinum 613517 6689 1111 
Dillie Josifovic 181 bronze 408133 4707 1111 
Hadrian Cape 182 bronze 670713 1639 1111 
Jena Melarkey 183 bronze 556319 5120 1111 
Rik Friedenbach 184 bronze 474979 9267 1111 
Man OCriane 185 silver 629740 8038 1111 
Kalinda Rule 186 bronze 796595 5430 1111 
Ber Presnail 187 gold 370121 7418 1111 
Kliment Barrasse 188 bronze 656988 8038 1111 
Catharina Dolman 189 platinum 893456 9360 1111 
Nicolette Cayton 190 gold 280145 1259 1111 
Gerri Huskisson 191 silver 705981 8803 1111 
Ingrim Rivlin 192 silver 786071 9948 1111 
Korey Musselwhite 193 gold 250108 6349 1111 
Nixie Lacy 194 platinum 656097 7133 1111 
Hansiain Yven 195 silver 451539 8377 1111 
Reine Ends 196 silver 305129 8764 1111 
Georgianne Schooling 197 silver 191902 7106 1111 
Gabriellia Reilinger 198 bronze 490325 7868 1111 
Des Erie 199 platinum 548488 4256 1111 
Kale Crust 200 gold 882143 2964 1111 
Clementius Fairman 201 platinum 558554 2890 1111 
Kalle Capron 202 gold 236063 5983 1111 
Nikolaus Burnside 203 bronze 811709 2756 1111 
Jerald Borwick 204 bronze 329859 9286 1111 
Syman Blamphin 205 platinum 453074 8517 1111 
Cyndy Melson 206 bronze 487586 2182 1111 
Neville Lamborne 207 silver 811016 2536 1111 
Matelda Speedin 208 gold 741067 3478 1111 
Dollie Petracco 209 bronze 729187 6555 1111 
Aurilia Inworth 210 silver 786437 1987 1111 
Beverie Maddin 211 silver 267967 8511 1111 
Jeannine Francklin 212 bronze 654303 2984 1111 
Dorette Graveney 213 bronze 959649 7533 1111 
Alec Atkyns 214 bronze 382010 4724 1111 
Kare Sparshett 215 bronze 613262 2435 1111 
Benni Yanshinov 216 bronze 757956 8269 1111 
Raymond Allmond 217 platinum 776301 7137 1111 
Brett Airth 218 gold 274739 6854 1111 
Vance Escoffier 219 bronze 619072 7381 1111 
Audry Ilem 220 bronze 397718 1568 1111 
Elton Dornan 221 bronze 2147980045 4610 1111 
Nappy Zini 222 platinum 341126 4585 1111 
Barron Chapple 223 gold 412328 4864 1111 
Alasdair Tift 224 platinum 841417 1863 1111 
Arel Handford 225 bronze 783669 1298 1111 
Vale Sidary 226 bronze 762519 2643 1111 
Giralda Gratrix 227 silver 863282 7927 1111 
Netty Boosey 228 platinum 733488 2492 1111 
Annamarie McWilliam 229 platinum 563965 7667 1111 
Ansley Littledike 230 platinum 312813 7914 1111 
Trudey Goody 231 gold 460600 8169 1111 
Nanice Dallaway 232 platinum 338860 6139 1111 
Carolee Ilyukhov 233 gold 813172 8342 1111 
Kent Dickie 234 silver 337203 5731 1111 
Zsazsa Flips 235 bronze 644582 3045 1111 
Bobby Bernaert 236 platinum 419695 4463 1111 
Derrek Patterson 237 platinum 900055 9681 1111 
Andras Kase 238 platinum 118379 2883 1111 
Thadeus Flahy 239 bronze 697533 4965 1111 
Cary Chaldecott 240 silver 744919 5017 1111 
Orland Gullivan 241 silver 547210 8449 1111 
Kiele Sulter 242 gold 744154 1852 1111 
Cullen Pieter 243 silver 554980 3552 1111 
Bethany Titchen 244 gold 784883 1176 1111 
Sybilla Macey 245 platinum 709140 3065 1111 
Wyn Halt 246 platinum 821628 2214 1111 
Shandra Voaden 247 bronze 632857 3742 1111 
Sadye Ridoutt 248 bronze 736740 9279 1111 
Giles Balch 249 gold 445806 5339 1111 
Ric Peasnone 250 platinum 2147692427 3467 1111 
Antony Perillo 251 gold 627535 9659 1111 
Perle Pardi 252 silver 661531 2736 1111 
Edi Buzin 253 silver 394568 4110 1111 
Rogers Buckoke 254 silver 731660 8609 1111 
Reinwald Harg 255 silver 804969 2082 1111 
Corette Raysdale 256 gold 646985 2538 1111 
Kerr Greason 257 platinum 506277 3420 1111 
Malinde Mary 258 silver 769392 5040 1111 
Heriberto Bett 259 silver 700879 2270 1111 
Courtnay Saile 260 silver 766102 7867 1111 
Puff Morena 261 silver 1012898 6132 1111 
Gorden Aizikovitz 262 bronze 726373 6580 1111 
Jacob Bittlestone 263 silver 578122 8143 1111 
Austina Brimley 264 platinum 699434 7893 1111 
Tomasine Rounding 265 silver 561053 1732 1111 
Fayth Redhead 266 gold 936613 9136 1111 
Velvet Cumberpatch 267 bronze 465953 4163 1111 
Hilliard Clingan 268 platinum 690858 7287 1111 
Godfree Parcell 269 bronze 369907 7518 1111 
Mitchael Woodnutt 270 silver 453463 1927 1111 
Arte Canero 271 gold 873177 4046 1111 
Daveen Prugel 272 bronze 698205 2398 1111 
Nanni Stive 273 platinum 799407 4787 1111 
Vanessa Kubelka 274 silver 580511 3395 1111 
Coralyn Locock 275 bronze 747714 4423 1111 
Fania Blyth 276 platinum 499020 7112 1111 
Thatch Boud 277 platinum 898750 2345 1111 
Linea Higounet 278 bronze 870044 7939 1111 
Christine Haye 279 bronze 638869 1123 1111 
Genevieve Moscone 280 gold 198699 7567 1111 
Dorrie Tams 281 gold 668018 5929 1111 
Miltie Negro 282 gold 905822 2733 1111 
Farah Errichelli 283 platinum 804860 8721 1111 
Jayme Ghiriardelli 284 gold 354817 2819 1111 
Egan Goodbanne 285 silver 701623 2752 1111 
Pippo Peyto 286 silver 851152 5278 1111 
Emera Beels 287 silver 672940 4550 1111 
Drew Kernaghan 288 platinum 639768 6614 1111 
Claude Brasted 289 silver 818574 6299 1111 
Darelle Sermin 290 silver 580988 4796 1111 
Florry Pashen 291 bronze 644243 4932 1111 
Reggie Murdoch 292 platinum 260891 8660 1111 
Angelita Rendell 293 bronze 442186 1480 1111 
Rebecka Sizey 294 gold 527450 4159 1111 
Cornie Yuill 295 bronze 364145 6884 1111 
Isidro Chessel 296 bronze 804894 7006 1111 
Griffie Hyams 297 gold 588469 3150 1111 
Starla Abrahamsen 298 bronze 2148094730 6261 1111 
Brynna Alenov 299 silver 692130 1000 1111 
Daria Gridley 300 gold 571783 8412 1111 
Johnathon Bertomieu 301 gold 568926 1265 1111 
Alica Saynor 302 silver 615051 9840 1111 
Todd Sandercroft 303 gold 202409 4535 1111 
Hurley MacCracken 304 bronze 809824 1884 1111 
Jacob Cubberley 305 platinum 527913 1503 1111 
Jimmy Stenhouse 306 platinum 846542 7967 1111 
Magnum Glison 307 bronze 528757 8356 1111 
Karissa Gateshill 308 bronze 483082 4624 1111 
Sallyann Guterson 309 bronze 411335 6558 1111 
Manny Rouke 310 bronze 571360 2485 1111 
Evvy Broadhead 311 platinum 395781 5834 1111 
Malena Taree 312 bronze 278529 8575 1111 
Lenora Crittal 313 silver 626567 3933 1111 
Maddie Nicol 314 gold 502866 3366 1111 
Darcee MacGauhy 315 bronze 428848 6259 1111 
Natalie Brient 316 silver 586867 6518 1111 
Zonda Goggey 317 platinum 263637 8194 1111 
Christian Minchinton 318 silver 708653 3590 1111 
Caritta Veldstra 319 platinum 877886 9822 1111 
Elna Ragot 320 platinum 938499 1038 1111 
Dacey Tookey 321 gold 497400 2226 1111 
Loy OGrogane 322 bronze 532264 6231 1111 
Leslie Dursley 323 silver 917691 4535 1111 
Tobe Raggatt 324 bronze 735615 7897 1111 
Linell Hartigan 325 bronze 672384 2713 1111 
Flora Hydes 326 platinum 842790 4225 1111 
Barbee Cottingham 327 platinum 497737 1341 1111 
Mina Dabner 328 silver 424176 4682 1111 
Vinson Taffrey 329 silver 802528 3603 1111 
Fianna Antoni 330 silver 712040 4112 1111 
Koren Sawkin 331 silver 340720 1074 1111 
Burnaby Fleetwood 332 platinum 391738 1666 1111 
Bethina Frantzeni 333 silver 637358 9526 1111 
Winnie Sterte 334 silver 543709 7059 1111 
Goldie Ayllett 335 gold 393982 2291 1111 
Sallee Clowsley 336 silver 331212 5816 1111 
Tate Patriche 337 silver 841779 6047 1111 
Irvin Sigert 338 bronze 814545 1950 1111 
Granny Wrotham 339 bronze 439743 3265 1111 
Obie Bance 340 platinum 429966 3616 1111 
Cairistiona Rudolfer 341 gold 422476 9745 1111 
Pepita Hellyer 342 silver 455212 8928 1111 
Kenon McRorie 343 platinum 875020 2519 1111 
Rubina Telfer 344 silver 790930 1680 1111 
Bruce Wheeliker 345 bronze 952735 6468 1111 
Halsey Chicco 346 silver 653690 9816 1111 
Yoshiko Noad 347 platinum 493681 5519 1111 
Lydie Setterthwait 348 bronze 501059 8014 1111 
Evanne Siaspinski 349 bronze 510115 9645 1111 
Gabriellia Riddlesden 350 bronze 712909 7615 1111 
Jemima Persicke 351 gold 710254 4562 1111 
Pyotr Jery 352 silver 608936 3565 1111 
Sully Zaniolini 353 bronze 764605 1940 1111 
Deni Spowart 354 gold 285426 4559 1111 
Rikki Pover 355 silver 704570 9412 1111 
Ches MacGrath 356 gold 505700 1841 1111 
Herbert Ollcott 357 silver 437536 4648 1111 
Julianne Dolan 358 platinum 815426 4137 1111 
Clarie Mullinder 359 platinum 533788 2492 1111 
Benoit Longmore 360 bronze 716906 9000 1111 
Dottie Sawart 361 bronze 780394 9382 1111 
Nigel Hazlehurst 362 bronze 630990 2024 1111 
Frank Bruneton 363 bronze 792950 4873 1111 
Dagny Jillis 364 gold 743794 4508 1111 
Scottie Skyram 365 gold 696184 3200 1111 
Iolanthe Weetch 366 silver 394285 7632 1111 
Anabella Morriss 367 gold 556563 5284 1111 
Jourdan Meininking 368 platinum 577274 1176 1111 
Joete Pershouse 369 platinum 572553 5976 1111 
Jackson Norcott 370 silver 810343 8190 1111 
Lyda Larmet 371 platinum 626144 4926 1111 
Audie Theodore 372 platinum 810150 3970 1111 
Spense Jenson 373 gold 653030 3790 1111 
Lorri OLongain 374 gold 324375 5533 1111 
Eloise Schwandermann 375 gold 327707 1582 1111 
Kippie Pickance 376 silver 468331 2556 1111 
Karyn Drever 377 silver 859220 3350 1111 
Laina Pointon 378 gold 533361 9731 1111 
Abie Goldine 379 bronze 935345 8284 1111 
Arnaldo Nock 380 platinum 540171 2998 1111 
Hirsch Dewi 381 bronze 720918 5430 1111 
Karolina Willcot 382 gold 685736 5643 1111 
Gaby Pinkerton 383 platinum 660834 5737 1111 
Danella Casino 384 gold 476233 3797 1111 
Darren Mangion 385 bronze 514790 6533 1111 
Willi Tilly 386 gold 602451 2573 1111 
Matty Besque 387 silver 338902 3899 1111 
Abbie Keddle 388 platinum 701407 1531 1111 
Catlaina Afield 389 bronze 916264 4316 1111 
Ede Aslett 390 gold 817024 5719 1111 
Brinn Bonnett 391 platinum 279924 1599 1111 
Noble Jori 392 bronze 543347 8581 1111 
Phineas Inger 393 gold 353795 5474 1111 
Caddric Crouch 394 platinum 335488 8188 1111 
Reginauld Camidge 395 platinum 191925 7450 1111 
Aristotle Try 396 gold 814174 3464 1111 
Lindsy Labusquiere 397 platinum 760192 9135 1111 
Garth Shalders 398 gold 698920 3448 1111 
Waring Henden 399 gold 462300 4594 1111 
Enoch Doerrling 400 platinum 648512 3925 1111 
Dalila Haggerston 401 platinum 491431 5412 1111 
Adrienne Trusty 402 platinum 715811 7478 1111 
Galen Jerratsch 403 platinum 662542 7224 1111 
Cody Cawood 404 platinum 639885 9426 1111 
Archy Dansie 405 bronze 491647 2093 1111 
Fran Crafts 406 gold 579457 3073 1111 
Arturo Worvill 407 platinum 864711 3795 1111 
Gram Hedau 408 bronze 724731 6531 1111 
Tripp Dorward 409 gold 849458 1650 1111 
Waring Glanvill 410 platinum 612743 5435 1111 
Joline Bachanski 411 gold 891163 9545 1111 
Ernesto Riceards 412 silver 260394 3481 1111 
Brittany Sampey 413 platinum 633513 1020 1111 
Maxi Comellini 414 gold 357197 8123 1111 
Felic Houtbie 415 platinum 314159 2356 1111 
Maurizio Barkly 416 silver 509916 4184 1111 
Major Maxstead 417 silver 606770 2404 1111 
Dorey Rummery 418 bronze 941699 7297 1111 
Mallorie Atyeo 419 gold 515644 4181 1111 
Jillane Overal 420 gold 601061 4983 1111 
Malachi Haverty 421 silver 719822 9282 1111 
Quillan Vaz 422 bronze 526414 5513 1111 
Ashlie Myall 423 bronze 410440 7571 1111 
Dolorita Yorke 424 gold 763788 4653 1111 
Anjela Loker 425 bronze 713552 1478 1111 
Nessa Bowmaker 426 bronze 602009 1405 1111 
Maxine Beddon 427 gold 465660 6438 1111 
Tami Angrove 428 bronze 190864 6293 1111 
Bell Giffon 429 bronze 347470 1326 1111 
Enriqueta McRobb 430 gold 379063 1186 1111 
Agace Nardi 431 gold 435505 1589 1111 
Aluino Paley 432 platinum 724929 9449 1111 
Lemar Fowgies 433 bronze 410676 5572 1111 
Shaine Folke 434 gold 328038 2748 1111 
Emmalee McWhannel 435 platinum 804515 5325 1111 
Connie Stanford 436 platinum 681394 3145 1111 
May Duffell 437 silver 772474 5618 1111 
Ana Anand 438 bronze 280611 9558 1111 
Karmen Bax 439 platinum 467137 5115 1111 
Jacynth Teese 440 silver 638021 7725 1111 
Tam Varney 441 silver 700759 8765 1111 
Aubree McLaine 442 silver 782957 1410 1111 
Wilton Marle 443 bronze 658314 3959 1111 
Berti McIver 444 silver 305151 7342 1111 
Nanni True 445 silver 604284 6870 1111 
Freeman Moppett 446 gold 474576 9909 1111 
Marcy Baline 447 silver 391851 3540 1111 
Trudey Dressell 448 platinum 593039 8882 1111 
Umberto Slator 449 bronze 355686 9267 1111 
Drusie Joska 450 platinum 661695 9002 1111 
Karee Elner 451 gold 548858 6718 1111 
Garold Fone 452 gold 716130 8817 1111 
Anabelle Sineath 453 silver 708762 4246 1111 
Ulises Middler 454 platinum 300749 5994 1111 
Janenna Klauer 455 gold 309039 7098 1111 
Reba Brownsell 456 silver 433329 4614 1111 
Lorry Oertzen 457 bronze 550671 4687 1111 
Foss Gabbetis 458 gold 467201 4128 1111 
Kristofer Antonioni 459 silver 566376 6777 1111 
Clyde Munton 460 platinum 556679 7892 1111 
Domingo Hayselden 461 gold 855842 1580 1111 
Terrance Harryman 462 silver 312375 1557 1111 
Mikol Jost 463 platinum 655718 4775 1111 
Torre Edgerley 464 silver 556499 1288 1111 
Jayson Allett 465 gold 418015 3489 1111 
Joella Longbone 466 platinum 540705 9675 1111 
Sharron Jephcote 467 bronze 708618 9912 1111 
Sammy Verdon 468 bronze 598599 7024 1111 
Roderigo McLeish 469 platinum 715017 7912 1111 
Beck Hunnicot 470 platinum 713575 4888 1111 
Chery Lambourne 471 gold 256693 4917 1111 
Cristal Emery 472 gold 219576 4352 1111 
Giustina Mutter 473 gold 900671 2018 1111 
Luca Ostridge 474 platinum 668021 6337 1111 
Blane Francioli 475 silver 349376 2989 1111 
Tierney Loudiane 476 gold 872959 1431 1111 
Celinda Beckey 477 gold 503417 4637 1111 
Norbert Elliott 478 platinum 921577 8044 1111 
Kellen Wherrit 479 bronze 146264 9802 1111 
Salmon Lugsdin 480 gold 349126 4231 1111 
Colline Inglesent 481 gold 544560 1614 1111 
Kirstyn Swanston 482 gold 804105 9797 1111 
Katti Judson 483 silver 529099 8950 1111 
Shanna Tierny 484 silver 853013 3456 1111 
Stewart Larkkem 485 bronze 260378 2076 1111 
Arabella Witt 486 gold 530995 1535 1111 
Koralle Mellenby 487 gold 747056 5417 1111 
Jackie Jansson 488 silver 337237 2525 1111 
Elset Keohane 489 silver 318195 8329 1111 
Gaspard Millican 490 platinum 567885 4714 1111 
Ryley Sheavills 491 gold 741763 4074 1111 
Neile Littlefair 492 gold 373674 7805 1111 
Chelsy Mumbeson 493 gold 467341 4171 1111 
Othello Moan 494 silver 398871 5625 1111 
Darb Ahern 495 bronze 374132 4165 1111 
Verna Teesdale 496 gold 215524 1739 1111 
Rem Godman 497 bronze 736215 6103 1111 
Fowler Lates 498 bronze 368550 5011 1111 
Rodrigo Hudspeth 499 silver 81484 5566 1111 
Slade Rout 500 platinum 680079 5433 1111 
Harmony Kauffman 501 silver 428448 3890 1111 
Benjamen Sighart 502 bronze 364824 1241 1111 
Antonin Coalbran 503 bronze 745029 4875 1111 
Munmro Kidsley 504 gold 551978 3881 1111 
Lance Satyford 505 bronze 614906 7763 1111 
Pattin Mara 506 platinum 802590 7890 1111 
Loella Causnett 507 gold 914526 1193 1111 
Adda Toseland 508 bronze 548980 8602 1111 
Kailey Helmholtz 509 bronze 684051 2087 1111 
Keven Gueste 510 bronze 902248 9540 1111 
Nancey Fellgatt 511 silver 894351 6072 1111 
Kris Earney 512 gold 578647 9847 1111 
Tresa Brydson 513 gold 896443 6587 1111 
Emelia McCloughlin 514 bronze 565380 3764 1111 
Leonardo Labone 515 gold 251328 4209 1111 
Deloris Pendre 516 platinum 285055 1186 1111 
Oliver Schruyers 517 bronze 746507 6297 1111 
Angeline Geddes 518 bronze 438992 5990 1111 
Amity Rehm 519 gold 244326 3490 1111 
Sigfrid Pasquale 520 platinum 525346 4315 1111 
Jacky Costar 521 bronze 196942 6418 1111 
Dukey Jobbings 522 gold 520830 6618 1111 
Lacy Foxton 523 platinum 359117 9381 1111 
Carmine Janak 524 silver 172406 9105 1111 
Ermanno Stirman 525 gold 718906 8044 1111 
Essy Corragan 526 gold 555387 2125 1111 
Kary Dane 527 platinum 514660 8467 1111 
Bridget Wordsley 528 gold 437363 8349 1111 
Eunice Haugg 529 gold 691541 3658 1111 
Devlen Cockett 530 platinum 842560 2143 1111 
Florella Whetton 531 gold 448133 2385 1111 
Joella Younghusband 532 silver 409222 6057 1111 
Ruthanne Lyfield 533 gold 914150 1148 1111 
Allayne Cockroft 534 silver 654100 1659 1111 
Lemuel Moggle 535 gold 528953 8451 1111 
Rollie Whitebrook 536 bronze 812732 4548 1111 
Adria Currell 537 silver 867083 8707 1111 
Bebe Bloore 538 platinum 867652 6786 1111 
Renard Jullian 539 platinum 580566 4312 1111 
Margaux Angelo 540 bronze 684201 5161 1111 
Genia Snartt 541 platinum 557154 4474 1111 
Ardath Curneen 542 platinum 904200 4796 1111 
Marietta Cleland 543 gold 711029 4460 1111 
Cherlyn Wethered 544 silver 460333 7285 1111 
Yasmin Allpress 545 bronze 676761 1223 1111 
Janelle Fowler 546 platinum 434214 2247 1111 
Wash Torrent 547 bronze 692749 8891 1111 
Jane McLenaghan 548 bronze 587042 6592 1111 
Margit Sandland 549 bronze 251221 7366 1111 
Orbadiah Foye 550 silver 567568 5856 1111 
Cheri Hoggetts 551 silver 384967 6415 1111 
Dov Guppie 552 silver 750120 7987 1111 
Jena Geke 553 platinum 494600 3491 1111 
Edd Gallaway 554 gold 695592 8025 1111 
Hobard Dast 555 silver 202833 4494 1111 
Mariejeanne Snookes 556 platinum 477105 1166 1111 
Charity Tetlow 557 bronze 361982 6502 1111 
Gabriel Simmonett 558 silver 313917 5645 1111 
Helen Cowen 559 silver 913350 7381 1111 
Sax Murch 560 silver 692513 1896 1111 
Fidelio DErrico 561 platinum 512991 7899 1111 
Kissiah Corkitt 562 platinum 647682 4055 1111 
Flint Adamo 563 bronze 701054 8077 1111 
Lorie Wimes 564 silver 817320 4640 1111 
Deidre Rabat 565 bronze 291751 4358 1111 
Benedikta Kittle 566 bronze 856984 3539 1111 
Gran Dumini 567 silver 660243 2916 1111 
Aloisia Timlin 568 silver 455892 9328 1111 
